1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
20.78166644,22.56666629,19.59500058,21.94500033,21.2549998,23.0516669,21.36333275,20.46666718,21.74833425,22.41166687,20.98166656,21.65500005,23.14000003,21.07166735,20.21499952,23.19499969,21.98000018,22.21500015,21.64666621,20.55833371
17.99333318,18.33833313,16.32833354,17.90666707,18.41833369,18.43166669,17.84999975,17.41666667,18.02666664,18.43333308,16.24166679,17.42499987,18.53499921,18.22166634,17.3283329,19.70000013,18.72999954,17.96499952,18.32666715,17.43833288
21.14000066,22.17666626,18.72833316,20.41499964,20.23833338,22.58499972,20.5516669,21.01000023,21.27333323,21.72999954,20.81999969,21.59666634,22.14166641,21.50333341,19.58166631,22.10333316,21.74833361,21.56833331,20.7966671,19.46500079
27.83833249,27.32166672,26.94333331,27.9216671,27.27666728,27.94999949,27.30666669,27.65999921,28.98666636,28.09000079,28.03999964,27.29500008,27.43833288,27.65833282,27.38000043,28.19499969,27.57166672,27.73333232,27.91833369,28.52166684
24.85666656,26.07166608,22.63666662,25.15166664,24.69999949,25.17666626,24.08666674,24.03166707,25.6850001,25.10999997,25.24333318,25.38166746,25.64000003,24.9583327,22.75833321,25.8149999,26.05666669,25.52500025,24.58500036,23.66333389
26.85833232,26.16666667,25.5466671,26.92333349,25.4216671,26.53833262,25.93833288,25.46999995,27.66166687,26.69166756,27.21166674,25.61333338,26.0416673,25.62833277,25.61499914,26.26666641,27.1899999,27.37666702,26.27500025,26.10833359
19.99666659,20.5649999,18.14833323,18.59333356,21.06166712,20.16000048,20.45333354,20.14666684,19.60166677,20.32500076,21.28833326,21.16833305,21.93500074,20.71833356,18.45166715,19.85166613,21.42500051,21.67833328,19.80833308,18.5833327
15.08333333,15.65333303,15.10666688,11.73000018,16.08166695,14.11999989,15.73333359,14.63333321,15.77333355,15.11833318,16.07833322,16.34333293,15.52500025,17.4266669,15.41333294,15.4350001,17.09500027,17.38999971,15.53333314,15.14166705
17.2549998,16.57166704,18.11666679,15.01666673,18.11333307,16.11166636,17.46999995,16.89166641,18.94333331,16.72500038,17.07833354,17.58333365,18.11000061,19.20166651,18.74166679,17.14999962,18.56166649,17.91666635,17.16833337,18.05833308
20.41333326,20.89166705,18.40166601,17.14666621,20.84333293,19.52666664,21.21166674,19.83666674,20.03166707,20.10833295,21.13000107,21.2549998,20.48666636,21.97499975,18.96000036,19.92166646,21.77000046,21.71499952,20.15166601,18.8550005
22.72333336,21.7450002,21.87833341,22.91000048,24.63166618,23.18166669,23.24000041,22.84000015,23.98833402,22.94999949,23.71499952,23.90666644,24.57666651,23.9766674,22.65833346,23.62666702,23.75833448,22.4350001,23.01500003,23.49666659
24.55833244,25.09499995,21.29166603,22.57666588,24.12166659,24.50833321,23.15000025,24.00666618,24.22666677,23.93833415,25.2966671,25.1766669,26.37666639,24.83666611,22.69666735,24.4583327,24.986667,24.63333384,23.45666695,22.38333257
27.43666712,26.45333354,25.33999952,27.3566672,28.01833344,25.91499964,26.27666601,25.54499944,28.36000061,27.03000005,26.66333389,28.02166557,27.04833349,26.888333,25.11500041,26.28333346,28.11333338,25.60000038,27.03333346,27.09666634
22.0333341,22.95666631,20.93833288,22.68499947,22.95000013,23.61166636,21.96666718,21.75833384,22.61166636,23.24499957,22.10166677,22.3983326,23.54666646,22.08166631,21.69666608,23.81666629,22.50333405,23.22000058,22.12666702,21.86333275
29.80000051,29.75666682,28.83499908,29.45833333,29.73833338,29.5416654,30.21333313,29.65500005,31.19333267,29.52166684,30.06333351,30.74499957,29.35666656,28.96833293,28.43666712,29.71333377,29.74333382,27.61333338,29.17499924,31.22166697
21.43833351,21.75833257,20.65166728,22.59499995,21.9216671,22.4350001,21.17333349,21.10833295,22.17333285,22.30500031,22.02166621,22.02666728,23.09333356,22.01666641,21.61499977,23.08166631,22.39833323,22.76500003,21.95999972,21.6433328
18.95000013,19.66166687,16.28833389,16.46499952,17.71833293,19.54499944,18.96333313,19.35333316,18.72833284,18.43833351,18.11666679,19.16833305,19.12333361,19.42833328,16.10500018,18.65166728,19.94333331,19.13499959,18.03333346,16.89166673
17.96833356,18.93666712,15.15666644,16.75999959,17.18666649,19.20833333,17.63333321,17.51500066,17.42499987,17.73999977,16.82166672,18.30499967,18.77333323,18.06333351,15.36666679,18.06333351,18.51999919,17.96500015,16.63500023,15.30166658
19.03333346,19.44666672,17.24333382,19.23833338,19.39666621,19.92833328,19.04333369,18.70166651,19.25,19.79333305,18.02666601,19.75333341,19.61000061,19.45999972,18.32500076,21.16500092,19.49833425,19.15999985,19.263333,18.23999914
28.59666697,28.66166687,28.25833321,29.3516674,29.84499995,29.14333407,29.82666588,28.97999954,30.39166705,28.75833321,29.30499967,30.40166728,29.33833377,28.62333425,27.70000013,29.08333206,29.76999982,27.69666672,29.13999939,30.27333323
11.70666663,11.3866663,10.37833341,10.9466664,12.88500023,11.28499985,12.4283336,11.71333345,11.89666621,11.8816665,13.2566665,12.89166673,14.28500017,13.36999989,11.60166677,13.0666666,13.4399999,13.76666673,13.20666663,12.39666684
24.92499987,25.72666677,22.00166766,23.93500074,24.07499949,24.82999992,23.92333349,24.33333333,24.76999982,24.44666608,25.87166659,25.50166575,26.45666695,25.263333,22.86666679,24.84500122,25.59499995,25.26999982,23.90333303,23.09000015
26.14166641,25.8566672,26.21499952,24.80833308,26.28166771,24.68666585,27.16333326,25.50166575,25.763333,25.16500028,26.58333397,26.69166629,27.49833361,27.30333392,27.07999992,26.46166674,27.40000025,26.69500097,27.49666659,26.87666702
24.28999964,25.43166733,22.38000043,24.74333318,23.93333371,24.70166715,23.54500071,23.55000051,24.86333338,24.76499939,24.81333288,24.80333392,24.98166656,24.17000008,22.4950002,25.29499944,25.44499969,25.25166575,23.69999949,23.03666687
17.77499994,17.76166662,18.02000046,15.62166659,19.4166673,15.95666663,18.90666676,17.28666623,17.37833341,17.59000015,18.70000013,18.94499969,19.06166585,19.42500051,18.51000023,18.45499992,19.49833298,19.18833256,18.50166702,17.53499985
24.81333351,25.7833341,23.88833364,25.89166705,24.7166659,25.56666692,24.64666748,24.23833338,25.53666687,25.45666758,24.93666649,25.03166707,26.20333354,24.31666629,23.73333295,25.98500061,25.58833249,25.95833333,24.88500086,24.46500015
27.76833471,26.66833305,25.99333318,28.44999949,28.53500112,26.95333354,27.80833308,26.90833346,29.76000023,28.44833247,28.58333333,28.98499997,27.23333359,27.4216671,26.11500041,27.25166702,28.70000013,26.05499903,28.00166639,28.44500033
27.65333303,26.4350001,26.10333379,27.40166664,25.85500018,26.75833257,26.56333351,25.74166616,27.98500061,27.16833242,27.14333344,26.32999992,26.75666682,26.50166639,26.75333277,27.12333298,27.45833397,27.45333227,26.91333389,26.88166682
29.49000041,29.32500013,28.37166723,29.12666639,29.4950002,29.15500005,30.06999969,29.13499959,30.76666705,29.12333298,29.73166656,30.36833318,28.97166697,28.52666728,27.97666613,29.32166608,29.56666629,27.20666695,28.93166733,30.79666646
21.63666662,21.76166598,21.75333405,18.61499977,22.86333338,20.34500058,22.11500041,21.33666674,21.24166711,21.21666654,22.888333,22.82000033,22.67833328,23.78000005,21.55333328,21.31166712,22.84666634,23.59333356,22.16000048,20.73333295
20.03000005,19.72166697,19.44166692,17.70999972,21.27999942,18.45666663,20.81833267,19.63166682,19.24000072,19.35333316,21.00666618,20.78833389,21.03000005,21.52166621,19.7966671,19.77000109,20.7966671,21.50000064,20.53833262,18.8083334
