1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
0.13992126,0.110551182,0.125787401,0.10515748,0.100374017,0.115059055,0.105255907,0.111082676,0.132795274,0.12877953,0.12511811,0.110216535,0.118700786,0.09003937,0.106397638,0.130551181,0.122795276,0.103956693,0.105610235,0.110472442
0.0707874,0.071437008,0.074507873,0.050649607,0.06468504,0.078070866,0.066751969,0.063444881,0.07519685,0.089251967,0.088228347,0.066594488,0.065,0.074251968,0.056358268,0.087224409,0.076732284,0.048562991,0.05734252,0.085295275
0.09,0.075826772,0.071122047,0.059822834,0.041003937,0.075059055,0.064468504,0.077952756,0.09011811,0.076161418,0.069074803,0.066299212,0.090649605,0.043287403,0.047125984,0.06051181,0.084232284,0.064055119,0.076496064,0.055098425
0.106476378,0.075748031,0.094015747,0.068464567,0.050866142,0.06976378,0.06488189,0.069192913,0.106653544,0.083090551,0.082362204,0.073799213,0.092224409,0.044547245,0.062204724,0.089074802,0.097066929,0.0553937,0.062913386,0.061082678
0.146181099,0.163051183,0.154015748,0.152972441,0.1503937,0.16751969,0.16687008,0.163543307,0.160354329,0.145531499,0.166122046,0.146850396,0.15023622,0.157480319,0.151417323,0.156437007,0.157834646,0.146417321,0.148858266,0.155492129
0.151318897,0.128740159,0.131082676,0.125787401,0.111614172,0.116476378,0.109940946,0.126889765,0.134094488,0.137677166,0.131574803,0.120551181,0.123956693,0.105295275,0.115354331,0.138937006,0.128740157,0.115216537,0.118070867,0.117893701
0.178641732,0.150551184,0.16112205,0.153208661,0.153129919,0.162381889,0.161003935,0.15734252,0.166988193,0.180590554,0.179547242,0.156122048,0.155039374,0.1488189,0.152559055,0.172027558,0.162342522,0.147027562,0.157992126,0.167559057
0.132657481,0.107283465,0.11405512,0.103011811,0.085728347,0.096358268,0.095098426,0.110925196,0.127952758,0.118484252,0.113956693,0.106456693,0.108996065,0.080984251,0.097283464,0.11968504,0.117106297,0.090570865,0.097086614,0.09269685
0.070531495,0.082578739,0.086200787,0.076771654,0.082047244,0.100551181,0.096377953,0.076062992,0.08285433,0.093425196,0.094015748,0.077716535,0.077637794,0.096062993,0.064547244,0.095255905,0.084547244,0.06547244,0.06769685,0.081751968
0.077775591,0.088740157,0.094429133,0.031220474,0.085885827,0.099192915,0.084783465,0.078838582,0.091555118,0.084291339,0.083070866,0.074862205,0.082027559,0.093366141,0.073523622,0.080452756,0.080255905,0.075807087,0.069547244,0.083208661
0.179940945,0.19472441,0.191496064,0.181417326,0.182440949,0.197814956,0.199783468,0.189015745,0.18120079,0.195374012,0.197578742,0.178661418,0.186220473,0.1992126,0.179763779,0.187066934,0.192992128,0.183188975,0.180157481,0.191141729
0.08503937,0.104507874,0.107086614,0.077125984,0.098602361,0.119271652,0.114724411,0.102814961,0.108759843,0.107480314,0.114744093,0.087874015,0.101043308,0.116279527,0.09992126,0.092716536,0.104232283,0.093366141,0.090492126,0.105019685
0.130492126,0.111082678,0.116456693,0.110866141,0.096003936,0.099251968,0.097559054,0.11265748,0.118326771,0.116614173,0.108917324,0.107618111,0.109389763,0.090177165,0.094566929,0.116830708,0.112460629,0.099330708,0.106181102,0.09809055
0.056161419,0.033070863,0.068484252,-0.014133855,-0.017657483,0.050649606,0.013877955,0.018503939,0.052106299,0.055374017,0.046771652,0.015019683,0.051909449,0.024488188,0.016535432,0.043129923,0.064271653,0.026397637,0.016889764,0.028188978
0.025196849,0.034921261,0.047893703,0.001929133,0.025570866,0.036200788,0.012342521,0.02464567,0.03277559,0.040177165,0.042972441,0.034507873,0.032598424,0.045236222,0.039291339,0.044980314,0.037204722,0.035118111,0.033149608,0.046082677
0.060610235,0.064763781,0.07098425,0.010649606,0.06218504,0.061476379,0.035374014,0.039665354,0.059685039,0.06679134,0.065826773,0.028208661,0.049901576,0.051535432,0.040039369,0.053051182,0.060866144,0.047992124,0.042834646,0.05984252
0.143051181,0.130866143,0.121141732,0.137224411,0.133661418,0.143818897,0.144271655,0.122480314,0.132283464,0.151003941,0.153956693,0.137106298,0.128287404,0.1386811,0.130807086,0.141181103,0.138562995,0.120314959,0.132204724,0.144133853
0.100098425,0.06543307,0.091811024,0.059173227,0.045452756,0.060787402,0.060708662,0.058996062,0.096200788,0.072283464,0.081161418,0.0625,0.088661417,0.043937007,0.056633857,0.082775591,0.090649607,0.053228347,0.054251967,0.056299211
0.155314958,0.127913387,0.130452755,0.119547243,0.111614174,0.116614173,0.108090553,0.125708661,0.13124016,0.132322835,0.127677166,0.114468504,0.11753937,0.100236221,0.108976378,0.135944883,0.12523622,0.110925197,0.113307089,0.115748032
0.132007875,0.101811025,0.118700788,0.090767717,0.091102362,0.103700786,0.099330709,0.101023621,0.120590553,0.117500001,0.117342519,0.097598425,0.106377954,0.084448818,0.095059055,0.119232284,0.116496064,0.09261811,0.092027559,0.098956694
0.189488193,0.172598422,0.166948818,0.164488192,0.15742126,0.156259845,0.158346458,0.168661418,0.169291339,0.173169294,0.159251968,0.159763781,0.164468499,0.148149609,0.145748033,0.163759844,0.167637795,0.163405509,0.16793307,0.153405512
0.17055118,0.187303149,0.181811025,0.176929128,0.176791341,0.18503937,0.189744093,0.180511809,0.171988191,0.192972439,0.190669289,0.169448819,0.184862204,0.193740161,0.172145663,0.178208663,0.185551185,0.170649604,0.172519684,0.188385828
0.05047244,0.038267715,0.074507875,-0.009744096,-0.017952754,0.04702756,0.01230315,0.014980318,0.050354329,0.047027561,0.044724408,0.017224408,0.051358269,0.023582676,0.01574803,0.040590551,0.05964567,0.025688979,0.012086613,0.021259841
0.229488193,0.219822839,0.204566926,0.210826769,0.210964571,0.198287404,0.200157477,0.218110238,0.208897643,0.215649612,0.206712595,0.205905509,0.207106301,0.194370078,0.201555121,0.211200789,0.198720474,0.200649607,0.20685039,0.187086612
0.083838583,0.065688976,0.065236221,0.055059056,0.025137794,0.056614173,0.046850392,0.063385826,0.089724409,0.066732283,0.059822835,0.061397639,0.083641732,0.036338583,0.039055117,0.059586614,0.077893701,0.05047244,0.06484252,0.049251968
0.100590552,0.084940944,0.082677166,0.071692914,0.047145669,0.07940945,0.0671063,0.086594488,0.10444882,0.08234252,0.076968505,0.073917323,0.099547245,0.054409448,0.059665355,0.072755906,0.091791339,0.073366141,0.085688976,0.065374017
0.101338583,0.109468504,0.124370079,0.088562992,0.110984252,0.113602363,0.102480316,0.106633857,0.115236221,0.111043307,0.107224409,0.110059055,0.105984251,0.12202756,0.110393701,0.114803151,0.114350394,0.108503936,0.102362204,0.105866142
0.017322833,0.003818899,0.033444883,-0.027401579,-0.06807087,-0.010846453,-0.037283466,-0.026496065,0.014291341,-0.005059051,0.00612205,-0.017755903,0.017972443,-0.02866142,-0.030728351,-0.013740157,0.02753937,-0.020866142,-0.022440944,-0.034645674
0.177795275,0.158641733,0.156161417,0.156968507,0.148562995,0.153700787,0.147696854,0.157854332,0.159665352,0.170059054,0.165964566,0.153661418,0.15007874,0.140177164,0.143602362,0.166023622,0.16098425,0.149251968,0.147303148,0.152578741
0.137637794,0.111358267,0.130098425,0.100944881,0.100767718,0.11511811,0.106712597,0.108090551,0.125728346,0.127716534,0.128681102,0.105354331,0.114251967,0.09503937,0.107401576,0.131751969,0.130137796,0.100531495,0.10535433,0.116161417
0.081437008,0.088346459,0.102086613,0.048346456,0.070216537,0.096240158,0.079192915,0.075492127,0.095059055,0.10253937,0.100649605,0.072440946,0.083877954,0.081338583,0.081653544,0.091889765,0.097185038,0.039153544,0.076496064,0.099940945
0.070688977,0.089173228,0.080531496,0.062165354,0.079744095,0.092106299,0.089803149,0.074192914,0.078346456,0.09035433,0.091102364,0.071496063,0.077952756,0.099370078,0.066259843,0.086377953,0.089606298,0.068877952,0.062578741,0.085393701
0.142244097,0.159311024,0.15293307,0.143602364,0.14663386,0.164901576,0.165748033,0.153602362,0.149488186,0.160866144,0.161988187,0.146712596,0.150570868,0.168070868,0.144192913,0.159842521,0.160334647,0.149055117,0.144468505,0.156279526
0.068996062,0.096830708,0.093090552,0.056377952,0.078188976,0.093562992,0.080295276,0.074862205,0.076279527,0.068877953,0.080137795,0.074015748,0.07261811,0.092992126,0.076141732,0.087007874,0.078937007,0.076515748,0.066122046,0.085098424
0.037834648,0.044015746,0.051161416,0.021633858,0.04757874,0.055885827,0.04793307,0.034980314,0.054311022,0.057775591,0.062972442,0.034409448,0.029133859,0.056377952,0.028937007,0.052913384,0.042007874,0.038877953,0.024370077,0.052460629
0.045944883,0.033208665,0.062027558,-0.01122047,-0.03324803,0.022106296,0.001338585,-0.000413388,0.042874016,0.030669294,0.037027561,0.00523622,0.046122046,0.009311026,0.005393698,0.02614173,0.051692912,0.009744094,0.010137795,0.006535431
0.141496063,0.131279529,0.138070867,0.112834646,0.121712598,0.140551184,0.131417323,0.119212597,0.135295275,0.146338585,0.147480311,0.12202756,0.128228347,0.12285433,0.124291339,0.1367126,0.143641731,0.111948818,0.130787403,0.141318899
0.155137794,0.131594491,0.13450787,0.128700786,0.118740158,0.124822834,0.119842518,0.134350396,0.140433071,0.147598426,0.140551182,0.12551181,0.128444886,0.109547245,0.119055117,0.145787404,0.132618108,0.121358269,0.122519685,0.124055119
0.022480313,0.038779529,0.045098427,0.00956693,0.029921259,0.041948819,0.025590551,0.024212599,0.036437008,0.033287401,0.038070866,0.030196851,0.027972441,0.0425,0.035570869,0.047834646,0.033956695,0.03551181,0.028464567,0.045059056
0.087854331,0.108641732,0.101259843,0.100944882,0.099389765,0.114547245,0.116181102,0.097637796,0.096988188,0.114704723,0.110059056,0.095511811,0.10480315,0.118602362,0.091732283,0.110610236,0.110551181,0.09730315,0.089822834,0.108051181
0.111692913,0.092204724,0.089153544,0.078759843,0.050433071,0.079153544,0.067362205,0.089763779,0.110649606,0.089133858,0.082027559,0.082047245,0.103641732,0.057539371,0.061437008,0.081633858,0.097716536,0.073444882,0.087185039,0.071653543
0.1875,0.169862207,0.168562994,0.172834644,0.161692912,0.168011812,0.164192909,0.168838584,0.171771654,0.186614175,0.18301181,0.169251968,0.162460631,0.154586616,0.159685041,0.18364173,0.174468506,0.163149608,0.167559057,0.173425198
0.086062992,0.061811023,0.074527559,0.053917322,0.028425198,0.053267715,0.047913387,0.056240157,0.093326772,0.063582678,0.062086612,0.06194882,0.084251969,0.031181103,0.04190945,0.05765748,0.084074803,0.041653542,0.051299214,0.040393704
0.058858268,0.042598426,0.037559057,0.02448819,0.000295275,0.03968504,0.027736219,0.043228345,0.0625,0.041830711,0.030492126,0.032303149,0.059901575,0.009625983,0.009232283,0.031338583,0.051653544,0.027145669,0.042834646,0.019822832
0.056476378,0.016653542,0.055570868,0.013720475,-0.014665356,0.022913387,0.01694882,0.021062992,0.061614172,0.037814961,0.045275591,0.015590551,0.064251968,0.016594489,0.022539372,0.038641733,0.055708662,0.008720471,-0.00106299,0.00844488
0.191594488,0.171850392,0.176673228,0.174960632,0.169153544,0.178228352,0.171968505,0.171377952,0.182677168,0.194153545,0.190866144,0.172322833,0.167814957,0.159311024,0.166456692,0.187303153,0.18102362,0.165492125,0.176909447,0.181948819
0.12090551,0.094114172,0.115629922,0.080393701,0.079389764,0.096023622,0.087775589,0.088484253,0.11007874,0.110314961,0.112559055,0.086003938,0.103543309,0.077637795,0.089862205,0.110531497,0.115551183,0.083267717,0.088799213,0.096909447
0.17889764,0.162559055,0.159153544,0.160196852,0.152086613,0.154724406,0.151791338,0.162342518,0.161909453,0.172244094,0.168877951,0.157992125,0.151377952,0.144606299,0.14480315,0.16777559,0.163523621,0.152480317,0.150590553,0.153562993
0.076240157,0.076141734,0.089783465,0.042618109,0.063661418,0.077165355,0.061161418,0.061515749,0.081811024,0.091929134,0.086633857,0.06023622,0.06940945,0.070610237,0.074114173,0.082381889,0.079074803,0.048681103,0.049704724,0.079606299
0.036259843,0.048366143,0.055728347,0.019232286,0.040925197,0.051161418,0.03547244,0.03523622,0.045551182,0.045590551,0.050984253,0.041496063,0.039311024,0.054409448,0.045295274,0.057854331,0.045236221,0.043937007,0.039566927,0.054251967
0.062519684,0.070295276,0.082480316,0.038090551,0.069606299,0.073326772,0.049783464,0.062440945,0.076496063,0.074173228,0.063188976,0.061456693,0.069704724,0.079704725,0.065078741,0.07007874,0.075216535,0.061988189,0.058307087,0.061397637
0.074744094,0.077913388,0.10257874,0.026200786,0.056181102,0.087480315,0.046358268,0.056850395,0.076181102,0.08964567,0.072106299,0.053602361,0.074429135,0.066377953,0.062716535,0.064625985,0.087992126,0.056023623,0.063799211,0.08019685
0.124744094,0.127283466,0.118228346,0.12948819,0.12352362,0.137755906,0.136062996,0.108543306,0.13,0.149370079,0.142362202,0.119232284,0.124153545,0.13637795,0.122696852,0.136456696,0.139389763,0.117775589,0.127303148,0.141338583
0.085688978,0.082696851,0.106181103,0.034094488,0.04765748,0.085472442,0.067637795,0.07043307,0.090374016,0.099311022,0.094665356,0.06812992,0.088956692,0.073267715,0.065885826,0.078248031,0.096377955,0.043622047,0.057283464,0.08397638
0.148641729,0.136456692,0.142933068,0.115452757,0.12793307,0.142559057,0.1313189,0.120885826,0.134665354,0.146988189,0.146122046,0.120925196,0.129842522,0.121751967,0.124035432,0.137677166,0.145236218,0.114921258,0.131574803,0.143976377
0.123326773,0.103425198,0.103661417,0.098818898,0.076535433,0.086968503,0.086555119,0.106751969,0.118326772,0.108307086,0.101929134,0.099055118,0.104527559,0.076574802,0.086259842,0.10797244,0.107421259,0.082637794,0.094862205,0.086456694
0.205216539,0.183188975,0.1875,0.187598424,0.191397633,0.19659449,0.194566929,0.178917322,0.20503937,0.212145674,0.215984247,0.188208663,0.185551185,0.175925195,0.185078741,0.197736218,0.197322838,0.174803152,0.197795275,0.202539373
0.123622049,0.106259842,0.110492126,0.102677166,0.087657481,0.090452756,0.086535433,0.103523622,0.112992127,0.107499999,0.105531496,0.103169293,0.106555118,0.079901575,0.091948819,0.113385828,0.108858267,0.091515749,0.101594488,0.092559054
0.007440944,-0.008641733,0.011476378,-0.036515743,-0.075196844,-0.024251968,-0.052303145,-0.035118111,0.006732282,-0.0156496,0.002539368,-0.028937009,0.012736223,-0.041988189,-0.038602363,-0.027145667,0.007322831,-0.035354333,-0.041102361,-0.04801181
-0.000629921,-0.021692918,0.011889766,-0.021279527,-0.066003935,-0.021515749,-0.054055116,-0.030177169,0.030925199,-0.00624016,-0.004153543,-0.020826768,0.013267718,-0.03415354,-0.029114175,-0.021358272,0.003267716,-0.026811025,-0.031377958,-0.03834646
0.048917324,0.028267718,0.014271654,-0.00395669,-0.027499999,0.024881892,0.015157478,0.022637795,0.04015748,0.026771656,0.02023622,0.023228349,0.054665355,-0.00940945,-0.005629922,0.016200788,0.044291339,0.009133859,0.035039369,0.011062992
0.171751969,0.161161419,0.160354333,0.164547244,0.163326774,0.172539366,0.164448821,0.151771654,0.174429135,0.178444881,0.184783466,0.159192913,0.159074802,0.159389762,0.160393704,0.171338581,0.175275596,0.153070867,0.167716533,0.176299212
0.023070867,0.031299214,0.030118109,0.031259843,0.01883858,0.041555117,0.029055119,0.022952756,0.029901576,0.041397639,0.044251968,0.030452755,0.02238189,0.036299211,0.024980316,0.045846457,0.030688977,0.033444883,0.018031498,0.043602365
0.097559055,0.07781496,0.108444882,0.045688977,0.056771653,0.082440945,0.06917323,0.068484252,0.091397637,0.091870079,0.097165354,0.061653544,0.088169291,0.069074804,0.059980316,0.079547243,0.097657482,0.05968504,0.058897637,0.077992128
0.142244095,0.166043308,0.157303149,0.13663386,0.151003939,0.163740158,0.157283466,0.15777559,0.144291339,0.146653543,0.152874015,0.146161419,0.158523622,0.16824803,0.147972441,0.164035433,0.159921259,0.155748033,0.146358268,0.162893701
0.127834647,0.098070866,0.118267716,0.084980314,0.081673228,0.095826771,0.091397637,0.091377952,0.115334647,0.111614173,0.113917322,0.090807087,0.103405511,0.078641732,0.090078741,0.111122048,0.115039371,0.083169291,0.086909449,0.093188977
0.06257874,0.083818897,0.077519685,0.052972441,0.071377953,0.09452756,0.08929134,0.074566929,0.07933071,0.079704725,0.090255905,0.057224409,0.076240158,0.095964567,0.061515747,0.080019684,0.079842521,0.065177166,0.047066929,0.077342521
0.131456694,0.09944882,0.121397637,0.097244094,0.089409448,0.10226378,0.097322836,0.101909449,0.125393699,0.117854332,0.115216535,0.098779526,0.110393701,0.079488189,0.094330709,0.122106299,0.113444882,0.092047245,0.09257874,0.092499999
0.167362202,0.146161419,0.148700789,0.138051181,0.141751967,0.155511811,0.151318896,0.139566928,0.15687008,0.16718504,0.16840551,0.138188974,0.143110238,0.136673227,0.143720471,0.154448821,0.160039372,0.130669293,0.148110236,0.157755908
0.187696847,0.169724408,0.165551182,0.165708662,0.155767717,0.156751971,0.158169292,0.168326772,0.171594488,0.172480313,0.167381891,0.163779527,0.158464571,0.152303146,0.152814959,0.171240157,0.171318895,0.163110237,0.15942913,0.1557874
0.20192913,0.180354329,0.185078741,0.182933068,0.187775593,0.191850392,0.190019683,0.175748033,0.200255901,0.20740158,0.210236219,0.184015747,0.181811021,0.172834648,0.182165356,0.194192913,0.192519687,0.170944882,0.193562988,0.197244096
0.075413385,0.066259841,0.077814962,0.040177165,0.081437008,0.096653545,0.073070866,0.075452756,0.094114174,0.086023623,0.093543308,0.062952755,0.04635827,0.091377951,0.044822834,0.067755906,0.07230315,0.067125984,0.056062992,0.073661417
0.065767717,0.081791338,0.075531496,0.040610236,0.07437008,0.094645668,0.083425196,0.072263779,0.083228347,0.08507874,0.093602363,0.065885825,0.064468504,0.091870079,0.054921259,0.083917322,0.0775,0.061948819,0.059074803,0.077736219
0.073917322,0.060748032,0.086240158,0.021299214,0.030944881,0.069606299,0.042342521,0.048858269,0.07440945,0.08059055,0.074704725,0.048385828,0.07238189,0.053444882,0.057992126,0.065236222,0.075275589,0.036811023,0.039783463,0.063622048
0.043937007,0.045748029,0.031240157,0.009822838,0.038740156,0.053090552,0.040610235,0.031417323,0.051732283,0.055866141,0.062381889,0.018818898,0.027007871,0.047814959,0.026161417,0.057086614,0.037322833,0.027952756,0.019625983,0.053405511
0.046633859,0.047834646,0.047578738,0.029763781,0.046102362,0.058385827,0.047027558,0.03940945,0.061712598,0.061653543,0.070452755,0.032578741,0.032322835,0.054448818,0.037618111,0.062480315,0.043051182,0.032066928,0.023346454,0.055216536
0.05011811,0.051574805,0.054862204,0.040964566,0.046377954,0.062854329,0.054389764,0.045216536,0.055688976,0.074311024,0.071437008,0.057834646,0.049999999,0.063858269,0.050177165,0.073070866,0.061771653,0.048208661,0.047165355,0.071732283
0.136102363,0.11273622,0.117972441,0.1028937,0.082696851,0.098267717,0.096712598,0.11980315,0.138582676,0.119744094,0.106456694,0.104468504,0.123188978,0.078779528,0.085374016,0.104999999,0.119153545,0.091200787,0.109055118,0.08527559
0.065748031,0.07757874,0.086082677,0.051358266,0.069940944,0.085492125,0.066811024,0.076141732,0.088031496,0.079271653,0.079547244,0.068700788,0.073503937,0.091338583,0.073346457,0.088129922,0.075019685,0.077401575,0.072086614,0.08027559
0.167992126,0.148405512,0.15547244,0.149409448,0.153149605,0.158877951,0.155452755,0.143129921,0.16366142,0.172244091,0.175334641,0.151358268,0.143720471,0.145649606,0.148779527,0.164881894,0.161496065,0.138740155,0.15496063,0.163818896
0.017972439,-0.001673233,-0.015275591,-0.026102359,-0.046968498,-0.000964566,-0.015433071,-0.003267716,0.018740157,-0.001122047,-0.013759846,-0.013602366,0.016850393,-0.0371063,-0.036318899,-0.011003937,0.016850395,-0.023799213,0.004429134,-0.023976379
0.027913385,0.036751967,0.050314961,0.003346458,0.026535434,0.0375,0.013169292,0.026318897,0.036102361,0.041200788,0.043720473,0.035964568,0.034625985,0.046279528,0.040610236,0.046220473,0.037775591,0.035748033,0.033759842,0.046496062
0.076003936,0.048818898,0.069291338,0.048267716,0.011318896,0.045767715,0.041496065,0.043444881,0.084094488,0.057854331,0.064232285,0.04972441,0.079212599,0.033759844,0.040019683,0.061437008,0.073996063,0.038641733,0.039232282,0.032519684
0.081003936,0.090885826,0.103996062,0.055905513,0.076771654,0.09952756,0.083641732,0.079153542,0.096299214,0.102381888,0.102874014,0.070787402,0.081692915,0.083838582,0.083366142,0.093641733,0.09586614,0.030255907,0.076751968,0.101141733
0.017933072,-0.004212597,0.02194882,-0.004547243,-0.045000005,-0.001456696,-0.027401571,-0.007362204,0.043149609,0.005374017,0.007027558,-0.004901574,0.029704725,-0.024586614,-0.009901572,0.005787403,0.018996062,-0.01031496,-0.012263779,-0.019763781
0.090885828,0.075098425,0.071181102,0.05777559,0.034035433,0.069901575,0.058523623,0.07496063,0.090137796,0.069960629,0.064271654,0.062952756,0.09273622,0.040452754,0.047303149,0.061318898,0.081673228,0.063307085,0.073326771,0.053818897
