1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
121.9999975,36.33333397,73.44333267,174.4999987,109.9099998,71.29333242,150.453338,112.1900024,117.7933311,91.88333384,105.4866689,111.4699987,72.55333328,98.90999603,108.6366653,41.31666692,107.4799983,138.2600021,94.67333221,104.4333344
57.61000061,48.95666631,175.2766698,80.33000056,95.95666631,130.653333,85.44999949,137.7800013,66.22666613,109.4733327,79.70666504,37.29333369,100.0566635,78.70666965,126.9133339,110.7333298,59.65666707,217.0999959,123.1100019,138.326664
62.98666763,95.72666677,113.096667,102.5400009,108.9699974,86.5366656,68.10666784,110.8533312,74.00333214,135.6100006,121.7133331,81.72333399,143.496666,84.48666763,67.80333455,89.9299984,22.35999997,85.99666595,76.6666654,54.84999975
64.66333389,153.5733363,118.2733332,60.59333293,212.6899999,96.93333435,112.4633331,87.94333267,104.5199992,111.123333,87.32000097,108.2733332,172.8733317,206.2233276,158.3933309,208.4799957,68.03999964,107.8266652,192.54334,145.8799985
64.83999952,22.43666649,57.41666635,42.86000053,26.98999977,20.3933328,45.64666796,17.8866663,37.93666712,65.56666501,45.1533343,40.63333289,18.22666677,25.62333308,27.23000018,31.20333266,53.95666822,26.43666685,47.54333321,27.78333282
9.976666451,15.43000062,36.09666697,35.89333344,10.61000019,15.63666709,11.30666637,15.79333298,19.1400001,6.830000083,12.8100001,18.07666667,10.77666664,6.166666627,18.41666651,11.29333337,20.38333289,11.71666698,5.563333432,31.73333359
124.903333,179.7966665,156.1400007,102.8766658,176.7133331,219.0333379,106.496666,153.4033381,96.61000061,81.54666901,110.9200007,120.1266658,143.1066666,239.3066661,207.0033264,126.3799998,161.1666667,119.4666646,138.1933314,166.1233368
55.46000036,62.36666616,98.53333282,66.30999851,105.2066663,94.6400013,126.5566635,85.91999817,51.52666601,84.65999762,88.81666748,50.98333359,108.1933339,90.85333125,136.6433347,65.31666692,82.42333349,89.09333293,113.4799995,103.9700012
38.3933328,57.52000046,79.93333562,90.83666547,51.4933335,63.74666723,27.28999933,54.70333417,58.72333399,75.87333552,48.37333298,68.92333253,41.88000043,37.15999953,42.87666607,65.42333349,42.88000043,61.11666616,73.15333176,58.35333252
45.98666763,66.59666634,47.29666773,41.63000075,19.63999987,23.69000002,80.81999969,46.18666712,17.58333397,44.40666707,56.5166688,28.69333267,63.11666743,44.38666534,44.42333158,66.42666531,69.78999964,38.39666748,150.5033379,67.27333244
79.43000031,51.73333359,108.0666682,180.4666595,63.30333265,54.6200002,105.149999,89.09999847,72.26666768,114.1333313,54.62666639,63.17333094,76.01000086,65.92000071,96.35333506,97.91999817,83.73333359,111.7733358,108.7166672,110.2166646
135.7666702,88.92333221,51.21000036,140.600001,108.2500025,103.7533366,106.6166687,130.8333359,85.08000183,137.2200012,104.9533361,104.3633347,57.18666712,72.00666809,119.0466639,61.48666636,67.00666682,115.3199997,163.7866618,71.44999822
